id;Class;Level;Area (km²)
3882;Forest/Scrub;Refinement3_Edited;0.001440371637
3883;Forest/Scrub;Refinement3_Edited;0.0002269454676
3884;Agricultural;Refinement3_Edited;0.003607334812
3885;Agricultural;Refinement3_Edited;0.006204396252
3886;Forest/Scrub;Refinement3_Edited;0.0004795138107
3887;Forest/Scrub;Refinement3_Edited;0.003736364292
3888;Agricultural;Refinement3_Edited;0.0002992385803
3889;Agricultural;Refinement3_Edited;0.122
3890;Forest/Scrub;Refinement3_Edited;0.0003806827199
3891;Forest/Scrub;Refinement3_Edited;0.002608957775
3892;Forest/Scrub;Refinement3_Edited;0.0003962394657
3893;Agricultural;Refinement3_Edited;0.05433605255
3894;Buildings/Urban;Refinement3_Edited;0.0008098658825
3895;Forest/Scrub;Refinement3_Edited;0.001062434226
3896;Buildings/Urban;Refinement3_Edited;0.001731374293
3897;Forest/Scrub;Refinement3_Edited;0.0001866809492
3898;Forest/Scrub;Refinement3_Edited;7.137800998e-05
3899;Forest/Scrub;Refinement3_Edited;0.0001738695115
3900;Agricultural;Refinement3_Edited;0.04375014461
3901;Forest/Scrub;Refinement3_Edited;0.000549976718
3902;Buildings/Urban;Refinement3_Edited;0.0009059516652
3903;Forest/Scrub;Refinement3_Edited;0.0007238462295
3904;Agricultural;Refinement3_Edited;0.00294022495
3905;Forest/Scrub;Refinement3_Edited;0.01055753976
3906;Agricultural;Refinement3_Edited;0.01171056915
3907;Forest/Scrub;Refinement3_Edited;0.0001372654038
3908;Forest/Scrub;Refinement3_Edited;0.003362087291
3909;Buildings/Urban;Refinement3_Edited;0.0009855655994
3910;Forest/Scrub;Refinement3_Edited;0.0003367577907
3911;Agricultural;Refinement3_Edited;0.05451175227
3912;Forest/Scrub;Refinement3_Edited;0.003618316045
3913;Forest/Scrub;Refinement3_Edited;0.003549683343
3914;Forest/Scrub;Refinement3_Edited;0.0004163717249
3915;Forest/Scrub;Refinement3_Edited;0.005940846677
3916;Buildings/Urban;Refinement3_Edited;0.0005335048695
3917;Forest/Scrub;Refinement3_Edited;0.007807656169
3918;Forest/Scrub;Refinement3_Edited;0.0002397569053
3919;Forest/Scrub;Refinement3_Edited;0.0150927887
3920;Forest/Scrub;Refinement3_Edited;0.0002013225923
3921;Buildings/Urban;Refinement3_Edited;0.003061933608
3922;Agricultural;Refinement3_Edited;0.05372293375
3923;Agricultural;Refinement3_Edited;0.004316539399
3924;Water;Refinement3_Edited;0.0004099660061
3925;Forest/Scrub;Refinement3_Edited;0.0001253690688
3926;Agricultural;Refinement3_Edited;0.0001839356411
3927;Agricultural;Refinement3_Edited;0.006035102254
3928;Agricultural;Refinement3_Edited;0.0004740231945
3929;Agricultural;Refinement3_Edited;0.0167244168
3930;Buildings/Urban;Refinement3_Edited;0.04482356006
3931;Buildings/Urban;Refinement3_Edited;0.001938187502
3932;Agricultural;Refinement3_Edited;0.03712754642
3933;Forest/Scrub;Refinement3_Edited;0.0002223699542
3934;Buildings/Urban;Refinement3_Edited;0.002963102517
3935;Buildings/Urban;Refinement3_Edited;0.002037018593
3936;Buildings/Urban;Refinement3_Edited;0.00120336004
3937;Forest/Scrub;Refinement3_Edited;0.000157397663
3938;Roads/Railroad;Refinement3_Edited;0.0003449937149
3939;Agricultural;Refinement3_Edited;0.01251768973
3940;Forest/Scrub;Refinement3_Edited;0.0001656335873
3941;Forest/Scrub;Refinement3_Edited;0.0002004074896
3942;Forest/Scrub;Refinement3_Edited;0.0001555674577
3943;Forest/Scrub;Refinement3_Edited;0.000502391378
3944;Forest/Scrub;Refinement3_Edited;6.131188037e-05
3945;Forest/Scrub;Refinement3_Edited;0.01209125187
3946;Buildings/Urban;Refinement3_Edited;0.002122123143
3947;Forest/Scrub;Refinement3_Edited;0.0006506380141
3948;Forest/Scrub;Refinement3_Edited;0.0005152028157
3949;Forest/Scrub;Refinement3_Edited;0.000323946353
3950;Agricultural;Refinement3_Edited;0.008105064544
3951;Agricultural;Refinement3_Edited;0.01730733722
3952;Forest/Scrub;Refinement3_Edited;0.001690194672
3953;Forest/Scrub;Refinement3_Edited;0.0001555674577
3954;Agricultural;Refinement3_Edited;0.000971839059
3955;Agricultural;Refinement3_Edited;0.03445361636
3956;Roads/Railroad;Refinement3_Edited;0.002412210696
3957;Forest/Scrub;Refinement3_Edited;0.0002388418026
3958;Agricultural;Refinement3_Edited;0.02103638069
3959;Forest/Scrub;Refinement3_Edited;0.0008007148556
3960;Forest/Scrub;Refinement3_Edited;0.0001034066042
3961;Forest/Scrub;Refinement3_Edited;0.02016886333
3962;Forest/Scrub;Refinement3_Edited;0.0001107274257
3963;Forest/Scrub;Refinement3_Edited;0.0004712778864
3964;Agricultural;Refinement3_Edited;0.001445862254
3965;Forest/Scrub;Refinement3_Edited;0.002588825516
3966;Agricultural;Refinement3_Edited;0.0003852582334
3967;Forest/Scrub;Refinement3_Edited;0.003475560025
3968;Forest/Scrub;Refinement3_Edited;0.001187803294
3969;Forest/Scrub;Refinement3_Edited;0.0001180482473
3970;Forest/Scrub;Refinement3_Edited;8.235924229e-05
3971;Roads/Railroad;Refinement3_Edited;0.003009772754
3972;Buildings/Urban;Refinement3_Edited;0.0007540446183
3973;Forest/Scrub;Refinement3_Edited;0.0003944092603
3974;Forest/Scrub;Refinement3_Edited;0.0002360964946
3975;Agricultural;Refinement3_Edited;0.03817625411
3976;Agricultural;Refinement3_Edited;0.008289915288
3977;Forest/Scrub;Refinement3_Edited;0.0003962394657
3978;Forest/Scrub;Refinement3_Edited;0.0003806827199
3979;Forest/Scrub;Refinement3_Edited;4.484003191e-05
3980;Agricultural;Refinement3_Edited;0.05344291232
3981;Forest/Scrub;Refinement3_Edited;0.002489079323
3982;Agricultural;Refinement3_Edited;0.06817240525
3983;Buildings/Urban;Refinement3_Edited;0.0003138802234
3984;Forest/Scrub;Refinement3_Edited;0.0004154566222
3985;Forest/Scrub;Refinement3_Edited;5.124575076e-05
3986;Agricultural;Refinement3_Edited;0.01909727808
3987;Forest/Scrub;Refinement3_Edited;0.0005481465126
3988;Buildings/Urban;Refinement3_Edited;0.00121708658
3989;Buildings/Urban;Refinement3_Edited;0.0004703627837
3990;Forest/Scrub;Refinement3_Edited;0.0002278605703
3991;Forest/Scrub;Refinement3_Edited;0.001803667406
3992;Forest/Scrub;Refinement3_Edited;0.0002543985484
3993;Agricultural;Refinement3_Edited;0.03145757014
3994;Buildings/Urban;Refinement3_Edited;0.0003312671745
3995;Buildings/Urban;Refinement3_Edited;0.001445862254
3996;Agricultural;Refinement3_Edited;0.1038184
3997;Forest/Scrub;Refinement3_Edited;0.00021413403
3998;Forest/Scrub;Refinement3_Edited;9.608578267e-05
3999;Buildings/Urban;Refinement3_Edited;0.001344285855
4000;Agricultural;Refinement3_Edited;0.0003312671745
4001;Forest/Scrub;Refinement3_Edited;0.0001235388634
4002;Forest/Scrub;Refinement3_Edited;0.006160471323
4003;Forest/Scrub;Refinement3_Edited;8.05290369e-05
4004;Buildings/Urban;Refinement3_Edited;0.001877790724
4005;Forest/Scrub;Refinement3_Edited;0.000276361013
4006;Forest/Scrub;Refinement3_Edited;0.0002836818346
4007;Agricultural;Refinement3_Edited;0.003898337468
4008;Buildings/Urban;Refinement3_Edited;0.001156689803
4009;Agricultural;Refinement3_Edited;0.003713486725
4010;Forest/Scrub;Refinement3_Edited;8.418944767e-05
4011;Agricultural;Refinement3_Edited;0.0002690401915
4012;Buildings/Urban;Refinement3_Edited;0.001104528949
4013;Forest/Scrub;Refinement3_Edited;0.0005893261337
4014;Forest/Scrub;Refinement3_Edited;0.000288257348
4015;Forest/Scrub;Refinement3_Edited;0.001163095522
4016;Forest/Scrub;Refinement3_Edited;0.001067009739
4017;Forest/Scrub;Refinement3_Edited;0.0001235388634
4018;Forest/Scrub;Refinement3_Edited;0.08810974761
4019;Forest/Scrub;Refinement3_Edited;9.974619344e-05
4020;Agricultural;Refinement3_Edited;0.001265587023
4021;Agricultural;Refinement3_Edited;0.0008949704329
4022;Roads/Railroad;Refinement3_Edited;0.002653797807
4023;Agricultural;Refinement3_Edited;0.001225322505
4024;Agricultural;Refinement3_Edited;0.0115568319
4025;Forest/Scrub;Refinement3_Edited;0.0002415871107
4026;Agricultural;Refinement3_Edited;0.0002095585165
4027;Forest/Scrub;Refinement3_Edited;0.00149893821
4028;Forest/Scrub;Refinement3_Edited;0.002723345612
4029;Forest/Scrub;Refinement3_Edited;0.005560163957
4030;Agricultural;Refinement3_Edited;0.0003843431307
4031;Forest/Scrub;Refinement3_Edited;0.0003074745045
4032;Forest/Scrub;Refinement3_Edited;0.002979574365
4033;Forest/Scrub;Refinement3_Edited;0.00416737766
4034;Roads/Railroad;Refinement3_Edited;7.503842075e-05
4035;Buildings/Urban;Refinement3_Edited;0.03479861007
4036;Forest/Scrub;Refinement3_Edited;7.137800998e-05
4037;Forest/Scrub;Refinement3_Edited;0.0002928328615
4038;Agricultural;Refinement3_Edited;0.001448607562
4039;Agricultural;Refinement3_Edited;0.01332664051
4040;Agricultural;Refinement3_Edited;0.0224676013
4041;Forest/Scrub;Refinement3_Edited;0.002467116858
4042;Forest/Scrub;Refinement3_Edited;0.0004950705564
4043;Forest/Scrub;Refinement3_Edited;0.0001317747877
4044;Agricultural;Refinement3_Edited;0.001840271514
4045;Roads/Railroad;Refinement3_Edited;0.0002910026561
4046;Forest/Scrub;Refinement3_Edited;0.000202237695
4047;Forest/Scrub;Refinement3_Edited;8.05290369e-05
4048;Forest/Scrub;Refinement3_Edited;0.01711242034
4049;Forest/Scrub;Refinement3_Edited;0.0132214037
4050;Forest/Scrub;Refinement3_Edited;0.007537700875
4051;Forest/Scrub;Refinement3_Edited;0.005169415108
4052;Agricultural;Refinement3_Edited;0.003101283024
4053;Forest/Scrub;Refinement3_Edited;0.003653089947
4054;Agricultural;Refinement3_Edited;0.0004328435734
4055;Forest/Scrub;Refinement3_Edited;0.001914394832
4056;Roads/Railroad;Refinement3_Edited;0.001424814892
4057;Forest/Scrub;Refinement3_Edited;0.0146507941
4058;Agricultural;Refinement3_Edited;0.0307630072
4059;Agricultural;Refinement3_Edited;0.002491824631
4060;Forest/Scrub;Refinement3_Edited;0.0005060517887
4061;Forest/Scrub;Refinement3_Edited;0.007219245138
4062;Agricultural;Refinement3_Edited;0.186
4063;Forest/Scrub;Refinement3_Edited;0.001445862254
4064;Agricultural;Refinement3_Edited;0.004995545596
4065;Forest/Scrub;Refinement3_Edited;0.0005755995933
4066;Forest/Scrub;Refinement3_Edited;8.601965306e-05
4067;Forest/Scrub;Refinement3_Edited;0.0008254226283
4068;Forest/Scrub;Refinement3_Edited;0.03842607714
4069;Water;Refinement3_Edited;0.005945422191
4070;Agricultural;Refinement3_Edited;0.001026745221
4071;Roads/Railroad;Refinement3_Edited;0.001319578082
4072;Forest/Scrub;Refinement3_Edited;0.001499853312
4073;Forest/Scrub;Refinement3_Edited;0.0001857658465
4074;Roads/Railroad;Refinement3_Edited;0.002436918469
4075;Forest/Scrub;Refinement3_Edited;0.0001766148196
4076;Buildings/Urban;Refinement3_Edited;0.0009379802594
4077;Buildings/Urban;Refinement3_Edited;0.0006103734956
4078;Forest/Scrub;Refinement3_Edited;0.01776305836
4079;Forest/Scrub;Refinement3_Edited;0.0002617193699
4080;Forest/Scrub;Refinement3_Edited;0.001421154481
4081;Forest/Scrub;Refinement3_Edited;0.03918378217
4082;Agricultural;Refinement3_Edited;0.002855120399
4083;Forest/Scrub;Refinement3_Edited;0.0003843431307
4084;Agricultural;Refinement3_Edited;0.0003221161476
4085;Forest/Scrub;Refinement3_Edited;0.04431750828
4086;Buildings/Urban;Refinement3_Edited;0.001111849771
4087;Buildings/Urban;Refinement3_Edited;0.002467116858
4088;Forest/Scrub;Refinement3_Edited;6.771759922e-05
4089;Buildings/Urban;Refinement3_Edited;5.948167499e-05
4090;Buildings/Urban;Refinement3_Edited;0.0004612117568
4091;Forest/Scrub;Refinement3_Edited;0.002251152623
4092;Buildings/Urban;Refinement3_Edited;0.00157397663
4093;Agricultural;Refinement3_Edited;0.01540392362
4094;Forest/Scrub;Refinement3_Edited;0.000216879338
4095;Agricultural;Refinement3_Edited;0.00330077541
4096;Roads/Railroad;Refinement3_Edited;0.001482466361
4097;Forest/Scrub;Refinement3_Edited;0.0007897336233
4098;Forest/Scrub;Refinement3_Edited;8.693475575e-05
4099;Agricultural;Refinement3_Edited;0.0008748381736
4100;Agricultural;Refinement3_Edited;0.0001610580738
4101;Buildings/Urban;Refinement3_Edited;0.002590655721
4102;Buildings/Urban;Refinement3_Edited;0.002366455562
4103;Agricultural;Refinement3_Edited;0.0006286755495
4104;Buildings/Urban;Refinement3_Edited;0.001515410058
4105;Agricultural;Refinement3_Edited;0.03842058653
4106;Forest/Scrub;Refinement3_Edited;0.0005115424049
4107;Forest/Scrub;Refinement3_Edited;0.004584664487
4108;Forest/Scrub;Refinement3_Edited;0.0008510455037
4109;Forest/Scrub;Refinement3_Edited;0.0004511456272
4110;Roads/Railroad;Refinement3_Edited;0.009647927683
4111;Forest/Scrub;Refinement3_Edited;0.0009690937509
4112;Forest/Scrub;Refinement3_Edited;0.007887270103
4113;Agricultural;Refinement3_Edited;0.001579467247
4114;Forest/Scrub;Refinement3_Edited;0.001720393061
4115;Agricultural;Refinement3_Edited;0.0009828202913
4116;Agricultural;Refinement3_Edited;0.003726298162
4117;Roads/Railroad;Refinement3_Edited;0.007509332691
4118;Forest/Scrub;Refinement3_Edited;0.006350812683
4119;Agricultural;Refinement3_Edited;0.02459796036
4120;Forest/Scrub;Refinement3_Edited;0.02334884519
4121;Forest/Scrub;Refinement3_Edited;0.002112972116
4122;Agricultural;Refinement3_Edited;0.000647892706
4123;Forest/Scrub;Refinement3_Edited;0.007286047635
4124;Forest/Scrub;Refinement3_Edited;0.001066094636
4125;Agricultural;Refinement3_Edited;0.0002223699542
4126;Forest/Scrub;Refinement3_Edited;0.001209765759
4127;Forest/Scrub;Refinement3_Edited;0.01047884093
4128;Forest/Scrub;Refinement3_Edited;0.0004804289134
4129;Forest/Scrub;Refinement3_Edited;0.0002123038246
4130;Forest/Scrub;Refinement3_Edited;0.003343785237
4131;Agricultural;Refinement3_Edited;0.0005957318526
4132;Forest/Scrub;Refinement3_Edited;0.002370115973
4133;Buildings/Urban;Refinement3_Edited;0.003076575251
4134;Forest/Scrub;Refinement3_Edited;0.001968385891
4135;Agricultural;Refinement3_Edited;0.02079753888
4136;Forest/Scrub;Refinement3_Edited;0.000478598708
4137;Forest/Scrub;Refinement3_Edited;0.0002452475215
4138;Buildings/Urban;Refinement3_Edited;0.0006048828795
4139;Forest/Scrub;Refinement3_Edited;0.0004273529572
4140;Roads/Railroad;Refinement3_Edited;0.0007064592783
4141;Forest/Scrub;Refinement3_Edited;0.0003303520718
4142;Forest/Scrub;Refinement3_Edited;4.117962114e-05
4143;Forest/Scrub;Refinement3_Edited;0.002412210696
4144;Forest/Scrub;Refinement3_Edited;8.418944767e-05
4145;Agricultural;Refinement3_Edited;0.08032954452
4146;Agricultural;Refinement3_Edited;0.00547963492
4147;Forest/Scrub;Refinement3_Edited;0.003741854908
4148;Forest/Scrub;Refinement3_Edited;0.004589240001
4149;Agricultural;Refinement3_Edited;0.01298073169
4150;Forest/Scrub;Refinement3_Edited;0.0004319284707
4151;Forest/Scrub;Refinement3_Edited;0.000130859685
4152;Agricultural;Refinement3_Edited;0.00131225726
4153;Forest/Scrub;Refinement3_Edited;0.000169293998
4154;Forest/Scrub;Refinement3_Edited;0.0001244539661
4155;Agricultural;Refinement3_Edited;0.003023499295
4156;Agricultural;Refinement3_Edited;0.001255520894
4157;Forest/Scrub;Refinement3_Edited;0.001238133942
4158;Agricultural;Refinement3_Edited;4.484003191e-05
4159;Agricultural;Refinement3_Edited;0.04557851979
4160;Buildings/Urban;Refinement3_Edited;8.14441396e-05
4161;Forest/Scrub;Refinement3_Edited;0.0008903949194
4162;Agricultural;Refinement3_Edited;0.002670269656
4163;Forest/Scrub;Refinement3_Edited;0.0001857658465
4164;Forest/Scrub;Refinement3_Edited;0.00327332233
4165;Forest/Scrub;Refinement3_Edited;0.0001775299223
4166;Agricultural;Refinement3_Edited;0.03183733776
4167;Agricultural;Refinement3_Edited;0.04898727731
4168;Agricultural;Refinement3_Edited;0.006027781433
4169;Agricultural;Refinement3_Edited;0.004241500978
4170;Forest/Scrub;Refinement3_Edited;0.0009471312863
4171;Forest/Scrub;Refinement3_Edited;0.000133604993
4172;Agricultural;Refinement3_Edited;0.0016654869
4173;Forest/Scrub;Refinement3_Edited;0.0009526219025
4174;Forest/Scrub;Refinement3_Edited;0.01207569512
4175;Forest/Scrub;Refinement3_Edited;0.002172453791
4176;Forest/Scrub;Refinement3_Edited;9.517067998e-05
4177;Forest/Scrub;Refinement3_Edited;0.000193086668
4178;Forest/Scrub;Refinement3_Edited;0.00900461049
4179;Forest/Scrub;Refinement3_Edited;0.01922630756
4180;Forest/Scrub;Refinement3_Edited;0.0004447399084
4181;Forest/Scrub;Refinement3_Edited;0.09290946123
4182;Forest/Scrub;Refinement3_Edited;0.00936150054
4183;Agricultural;Refinement3_Edited;0.2394751
4184;Buildings/Urban;Refinement3_Edited;0.001628882792
4185;Forest/Scrub;Refinement3_Edited;7.595352344e-05
4186;Forest/Scrub;Refinement3_Edited;0.0001500768415
4187;Agricultural;Refinement3_Edited;0.01122190431
4188;Roads/Railroad;Refinement3_Edited;0.002770015849
4189;Agricultural;Refinement3_Edited;0.04010803589
4190;Buildings/Urban;Refinement3_Edited;0.001292125001
4191;Forest/Scrub;Refinement3_Edited;0.0001125576311
4192;Forest/Scrub;Refinement3_Edited;0.001365333217
4193;Forest/Scrub;Refinement3_Edited;9.425557729e-05
4194;Agricultural;Refinement3_Edited;0.05670891383
4195;Forest/Scrub;Refinement3_Edited;0.004379681484
4196;Forest/Scrub;Refinement3_Edited;0.000924253719
4197;Agricultural;Refinement3_Edited;0.06195794287
4198;Forest/Scrub;Refinement3_Edited;0.002985064982
4199;Agricultural;Refinement3_Edited;0.01725426126
4200;Forest/Scrub;Refinement3_Edited;0.0004053904926
4201;Agricultural;Refinement3_Edited;0.006767184408
4202;Agricultural;Refinement3_Edited;0.02456227136
4203;Buildings/Urban;Refinement3_Edited;0.0004346737787
4204;Agricultural;Refinement3_Edited;0.01401662793
4205;Agricultural;Refinement3_Edited;0.0002580589592
4206;Buildings/Urban;Refinement3_Edited;0.0007320821537
4207;Agricultural;Refinement3_Edited;0.006209886869
4208;Roads/Railroad;Refinement3_Edited;0.0006552135275
4209;Agricultural;Refinement3_Edited;0.03475926066
4210;Forest/Scrub;Refinement3_Edited;0.004744807459
4211;Forest/Scrub;Refinement3_Edited;0.0002662948834
4212;Agricultural;Refinement3_Edited;0.0464341408
4213;Agricultural;Refinement3_Edited;0.0001940017707
4214;Forest/Scrub;Refinement3_Edited;0.0004923252483
4215;Forest/Scrub;Refinement3_Edited;0.007366576671
4216;Forest/Scrub;Refinement3_Edited;0.006864185293
4217;Forest/Scrub;Refinement3_Edited;0.06790519527
4218;Forest/Scrub;Refinement3_Edited;0.003361172188
4219;Agricultural;Refinement3_Edited;0.004626759211
4220;Buildings/Urban;Refinement3_Edited;0.003019838884
4221;Forest/Scrub;Refinement3_Edited;0.0001756997169
4222;Forest/Scrub;Refinement3_Edited;0.00101301868
4223;Roads/Railroad;Refinement3_Edited;0.01486309793
4224;Forest/Scrub;Refinement3_Edited;0.002759034617
4225;Forest/Scrub;Refinement3_Edited;0.0001866809492
4226;Forest/Scrub;Refinement3_Edited;9.517067998e-05
4227;Forest/Scrub;Refinement3_Edited;0.0006927327379
4228;Buildings/Urban;Refinement3_Edited;0.0007421482833
4229;Buildings/Urban;Refinement3_Edited;0.005732203263
4230;Buildings/Urban;Refinement3_Edited;0.0007320821537
4231;Forest/Scrub;Refinement3_Edited;6.497229114e-05
4232;Forest/Scrub;Refinement3_Edited;7.778372883e-05
4233;Forest/Scrub;Refinement3_Edited;6.131188037e-05
4234;Agricultural;Refinement3_Edited;0.006625343491
4235;Roads/Railroad;Refinement3_Edited;0.002030612874
4236;Agricultural;Refinement3_Edited;0.003815063123
4237;Forest/Scrub;Refinement3_Edited;0.0009571974159
4238;Forest/Scrub;Refinement3_Edited;0.0006524682195
4239;Forest/Scrub;Refinement3_Edited;0.0536744333
4240;Forest/Scrub;Refinement3_Edited;0.001309511952
4241;Forest/Scrub;Refinement3_Edited;0.0001802752303
4242;Agricultural;Refinement3_Edited;0.03934758555
4243;Forest/Scrub;Refinement3_Edited;0.00722656596
4244;Agricultural;Refinement3_Edited;0.03241476756
4245;Forest/Scrub;Refinement3_Edited;0.000840979374
4246;Buildings/Urban;Refinement3_Edited;0.0006515531168
4247;Forest/Scrub;Refinement3_Edited;0.0003431635095
4248;Agricultural;Refinement3_Edited;0.004536164045
4249;Agricultural;Refinement3_Edited;0.03174216708
4250;Forest/Scrub;Refinement3_Edited;5.490616153e-05
4251;Agricultural;Refinement3_Edited;0.003403266912
4252;Buildings/Urban;Refinement3_Edited;0.0009151026921
4253;Forest/Scrub;Refinement3_Edited;0.0002123038246
4254;Roads/Railroad;Refinement3_Edited;0.000959942724
4255;Water;Refinement3_Edited;0.008373189633
4256;Agricultural;Refinement3_Edited;0.0008693475575
4257;Buildings/Urban;Refinement3_Edited;0.001791771071
4258;Forest/Scrub;Refinement3_Edited;0.001528221496
4259;Agricultural;Refinement3_Edited;0.005811817198
4260;Agricultural;Refinement3_Edited;0.02489902915
4261;Forest/Scrub;Refinement3_Edited;0.1661662
4262;Forest/Scrub;Refinement3_Edited;0.0005179481237
4263;Forest/Scrub;Refinement3_Edited;0.01680311563
4264;Forest/Scrub;Refinement3_Edited;0.0005161179183
4265;Forest/Scrub;Refinement3_Edited;0.0001564825603
4266;Forest/Scrub;Refinement3_Edited;0.0172011853
4267;Forest/Scrub;Refinement3_Edited;0.009604917856
4268;Forest/Scrub;Refinement3_Edited;0.0008720928656
4269;Forest/Scrub;Refinement3_Edited;0.0002809365265
4270;Forest/Scrub;Refinement3_Edited;0.0001638033819
4271;Forest/Scrub;Refinement3_Edited;0.000276361013
4272;Agricultural;Refinement3_Edited;0.0002489079323
4273;Forest/Scrub;Refinement3_Edited;0.0001015763988
4274;Roads/Railroad;Refinement3_Edited;0.0002324360838
4275;Agricultural;Refinement3_Edited;0.0103681135
4276;Forest/Scrub;Refinement3_Edited;0.0002891724507
4277;Forest/Scrub;Refinement3_Edited;0.001606920327
4278;Agricultural;Refinement3_Edited;0.01209582738
4279;Forest/Scrub;Refinement3_Edited;0.02020089193
4280;Forest/Scrub;Refinement3_Edited;0.0006735155814
4281;Forest/Scrub;Refinement3_Edited;0.0001134727338
4282;Forest/Scrub;Refinement3_Edited;0.0001491617388
4283;Buildings/Urban;Refinement3_Edited;0.0008299981417
4284;Forest/Scrub;Refinement3_Edited;0.01129968804
4285;Roads/Railroad;Refinement3_Edited;7.961393421e-05
4286;Forest/Scrub;Refinement3_Edited;0.0002159642353
4287;Forest/Scrub;Refinement3_Edited;0.0001088972204
4288;Forest/Scrub;Refinement3_Edited;0.001133812236
4289;Roads/Railroad;Refinement3_Edited;0.0007412331806
4290;Forest/Scrub;Refinement3_Edited;7.503842075e-05
4291;Agricultural;Refinement3_Edited;0.0009398104648
4292;Forest/Scrub;Refinement3_Edited;0.05484484965
4293;Forest/Scrub;Refinement3_Edited;0.03668372162
4294;Forest/Scrub;Refinement3_Edited;0.002212718309
4295;Forest/Scrub;Refinement3_Edited;0.0001162180419
4296;Agricultural;Refinement3_Edited;0.004377851279
4297;Buildings/Urban;Refinement3_Edited;0.0001848507438
4298;Agricultural;Refinement3_Edited;0.0001500768415
4299;Agricultural;Refinement3_Edited;0.002503720966
4300;Forest/Scrub;Refinement3_Edited;0.001218916786
4301;Agricultural;Refinement3_Edited;0.02128986413
4302;Agricultural;Refinement3_Edited;0.0004136264168
4303;Forest/Scrub;Refinement3_Edited;0.002885318788
4304;Water;Refinement3_Edited;0.0002516532403
4305;Buildings/Urban;Refinement3_Edited;0.0009617729294
4306;Agricultural;Refinement3_Edited;0.01702365538
4307;Agricultural;Refinement3_Edited;0.0002306058784
4308;Forest/Scrub;Refinement3_Edited;0.0153316305
4309;Buildings/Urban;Refinement3_Edited;0.003127821002
4310;Forest/Scrub;Refinement3_Edited;0.001280228666
4311;Forest/Scrub;Refinement3_Edited;0.0002058981057
4312;Agricultural;Refinement3_Edited;0.0001519070469
4313;Agricultural;Refinement3_Edited;0.04077331555
4314;Forest/Scrub;Refinement3_Edited;0.008645890235
4315;Forest/Scrub;Refinement3_Edited;0.0001418409173
4316;Forest/Scrub;Refinement3_Edited;0.0002214548515
4317;Buildings/Urban;Refinement3_Edited;0.003420653863
4318;Roads/Railroad;Refinement3_Edited;0.003141547542
4319;Roads/Railroad;Refinement3_Edited;0.0009462161836
4320;Agricultural;Refinement3_Edited;0.003090301791
4321;Buildings/Urban;Refinement3_Edited;0.001197869424
4322;Agricultural;Refinement3_Edited;0.06426308655
4323;Agricultural;Refinement3_Edited;0.001119170592
4324;Forest/Scrub;Refinement3_Edited;0.006138508859
4325;Forest/Scrub;Refinement3_Edited;0.001140217954
4326;Forest/Scrub;Refinement3_Edited;0.0009434708756
4327;Forest/Scrub;Refinement3_Edited;9.059516652e-05
4328;Forest/Scrub;Refinement3_Edited;0.01909087236
4329;Forest/Scrub;Refinement3_Edited;0.003122330385
4330;Agricultural;Refinement3_Edited;0.0003825129253
4331;Buildings/Urban;Refinement3_Edited;0.0003578051526
4332;Forest/Scrub;Refinement3_Edited;0.005621475838
4333;Buildings/Urban;Refinement3_Edited;0.001299445823
4334;Forest/Scrub;Refinement3_Edited;0.002576014078
4335;Forest/Scrub;Refinement3_Edited;0.0002342662892
4336;Forest/Scrub;Refinement3_Edited;0.003309926437
4337;Forest/Scrub;Refinement3_Edited;0.0002150491326
4338;Agricultural;Refinement3_Edited;0.04356529386
4339;Forest/Scrub;Refinement3_Edited;0.0002452475215
4340;Buildings/Urban;Refinement3_Edited;0.0006085432902
4341;Forest/Scrub;Refinement3_Edited;0.0131564314
4342;Buildings/Urban;Refinement3_Edited;0.002435088264
4343;Agricultural;Refinement3_Edited;0.004634995135
4344;Roads/Railroad;Refinement3_Edited;0.0006854119164
4345;Forest/Scrub;Refinement3_Edited;0.0003349275853
4346;Agricultural;Refinement3_Edited;0.01758644354
4347;Forest/Scrub;Refinement3_Edited;0.0001299445823
4348;Agricultural;Refinement3_Edited;0.000252568343
4349;Agricultural;Refinement3_Edited;0.0002681250888
4350;Forest/Scrub;Refinement3_Edited;0.001728628985
4351;Forest/Scrub;Refinement3_Edited;0.0002891724507
4352;Forest/Scrub;Refinement3_Edited;0.0001207935554
4353;Forest/Scrub;Refinement3_Edited;0.000805290369
4354;Forest/Scrub;Refinement3_Edited;0.001882366238
4355;Forest/Scrub;Refinement3_Edited;0.02833523976
4356;Forest/Scrub;Refinement3_Edited;0.001360757703
4357;Forest/Scrub;Refinement3_Edited;0.0008181018067
4358;Agricultural;Refinement3_Edited;0.0006927327379
4359;Forest/Scrub;Refinement3_Edited;9.425557729e-05
4360;Agricultural;Refinement3_Edited;0.0002983234776
4361;Agricultural;Refinement3_Edited;0.05533625979
4362;Forest/Scrub;Refinement3_Edited;0.002515617301
4363;Forest/Scrub;Refinement3_Edited;0.0004026451845
4364;Roads/Railroad;Refinement3_Edited;0.0001024915015
4365;Agricultural;Refinement3_Edited;0.1102772
4366;Forest/Scrub;Refinement3_Edited;0.0002113887219
4367;Agricultural;Refinement3_Edited;0.00011896335
4368;Forest/Scrub;Refinement3_Edited;0.001963810377
4369;Agricultural;Refinement3_Edited;0.000407220698
4370;Agricultural;Refinement3_Edited;0.007324481948
