name,Label,Gender,MentionCount,Type,BookID,Location,EventID,X_Coord,Y_Coord,Z_Coord,PersonID
Koenig_50.549.02.0002_Plateau_36,the Jewish children of Le Chambon - sur - Lignon,,0,Person,Koenig_50.549.02.0002_Plateau,,,,,,Koenig_50.549.02.0002_Plateau_36
Koenig_50.549.02.0002_Plateau_36@EVT_Koenig_50.549.02.0002_Plateau_15,the Jewish children of Le Chambon - sur - Lignon,,0,Occurrence,Koenig_50.549.02.0002_Plateau,Le Chambon-sur-Lignon,EVT_Koenig_50.549.02.0002_Plateau_15,45.06081,4.302941,961,Koenig_50.549.02.0002_Plateau_36
Koenig_50.549.02.0002_Plateau_8@EVT_Koenig_50.549.02.0002_Plateau_15,Petain,,0,Occurrence,Koenig_50.549.02.0002_Plateau,Le Chambon-sur-Lignon,EVT_Koenig_50.549.02.0002_Plateau_15,45.06081,4.302941,961,Koenig_50.549.02.0002_Plateau_8
Koenig_50.549.02.0002_Plateau_37,the Swiss,,0,Person,Koenig_50.549.02.0002_Plateau,,,,,,Koenig_50.549.02.0002_Plateau_37
Koenig_50.549.02.0002_Plateau_37@EVT_Koenig_50.549.02.0002_Plateau_16,the Swiss,,0,Occurrence,Koenig_50.549.02.0002_Plateau,Le Chambon-sur-Lignon,EVT_Koenig_50.549.02.0002_Plateau_16,45.06081,4.302941,961,Koenig_50.549.02.0002_Plateau_37
Koenig_50.549.02.0002_Plateau_8@EVT_Koenig_50.549.02.0002_Plateau_16,Petain,,0,Occurrence,Koenig_50.549.02.0002_Plateau,Le Chambon-sur-Lignon,EVT_Koenig_50.549.02.0002_Plateau_16,45.06081,4.302941,961,Koenig_50.549.02.0002_Plateau_8
Koenig_50.549.02.0002_Plateau_0@EVT_Koenig_50.549.02.0002_Plateau_17,me,they/them/their,3,Occurrence,Koenig_50.549.02.0002_Plateau,Le Chambon-sur-Lignon,EVT_Koenig_50.549.02.0002_Plateau_17,45.06081,4.302941,961,Koenig_50.549.02.0002_Plateau_0
Koenig_50.549.02.0002_Plateau_9,the Trocme family,,0,Person,Koenig_50.549.02.0002_Plateau,,,,,,Koenig_50.549.02.0002_Plateau_9
Koenig_50.549.02.0002_Plateau_9@EVT_Koenig_50.549.02.0002_Plateau_17,the Trocme family,,0,Occurrence,Koenig_50.549.02.0002_Plateau,Le Chambon-sur-Lignon,EVT_Koenig_50.549.02.0002_Plateau_17,45.06081,4.302941,961,Koenig_50.549.02.0002_Plateau_9
Koenig_50.549.02.0002_Plateau_5@EVT_Koenig_50.549.02.0002_Plateau_18,Elizabeth Koenig,,0,Occurrence,Koenig_50.549.02.0002_Plateau,Le Chambon-sur-Lignon,EVT_Koenig_50.549.02.0002_Plateau_18,45.06081,4.302941,961,Koenig_50.549.02.0002_Plateau_5
