name,Label,Gender,MentionCount,Type,BookID,Location,EventID,X_Coord,Y_Coord,Z_Coord,PersonID
Pariente_Fanny_5020_Plateau_0@EVT_Pariente_Fanny_5020_Plateau_28,I,they/them/their,66,Occurrence,Pariente_Fanny_5020_Plateau,Les Grillons,EVT_Pariente_Fanny_5020_Plateau_28,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau_0
Pariente_Fanny_5020_Plateau_84,Jewish kids,,0,Person,Pariente_Fanny_5020_Plateau,,,,,,Pariente_Fanny_5020_Plateau_84
Pariente_Fanny_5020_Plateau_84@EVT_Pariente_Fanny_5020_Plateau_28,Jewish kids,,0,Occurrence,Pariente_Fanny_5020_Plateau,Les Grillons,EVT_Pariente_Fanny_5020_Plateau_28,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau_84
Pariente_Fanny_5020_Plateau_0@EVT_Pariente_Fanny_5020_Plateau_29,I,they/them/their,66,Occurrence,Pariente_Fanny_5020_Plateau,Les Grillons,EVT_Pariente_Fanny_5020_Plateau_29,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau_0
Pariente_Fanny_5020_Plateau_85,other kids whose parents were in the resistance,,0,Person,Pariente_Fanny_5020_Plateau,,,,,,Pariente_Fanny_5020_Plateau_85
Pariente_Fanny_5020_Plateau_85@EVT_Pariente_Fanny_5020_Plateau_29,other kids whose parents were in the resistance,,0,Occurrence,Pariente_Fanny_5020_Plateau,Les Grillons,EVT_Pariente_Fanny_5020_Plateau_29,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau_85
Pariente_Fanny_5020_Plateau_13@EVT_Pariente_Fanny_5020_Plateau_30,the WIZO,they/them/their,2,Occurrence,Pariente_Fanny_5020_Plateau,Les Grillons,EVT_Pariente_Fanny_5020_Plateau_30,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau_13
Pariente_Fanny_5020_Plateau_17@EVT_Pariente_Fanny_5020_Plateau_30,Mr. Trocme,he/him/his,15,Occurrence,Pariente_Fanny_5020_Plateau,Les Grillons,EVT_Pariente_Fanny_5020_Plateau_30,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau_17
Pariente_Fanny_5020_Plateau_13@EVT_Pariente_Fanny_5020_Plateau_31,the WIZO,they/them/their,2,Occurrence,Pariente_Fanny_5020_Plateau,Les Grillons,EVT_Pariente_Fanny_5020_Plateau_31,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau_13
Pariente_Fanny_5020_Plateau_75@EVT_Pariente_Fanny_5020_Plateau_31,the parents,they/them/their,3,Occurrence,Pariente_Fanny_5020_Plateau,Les Grillons,EVT_Pariente_Fanny_5020_Plateau_31,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau_75
Pariente_Fanny_5020_Plateau_13@EVT_Pariente_Fanny_5020_Plateau_32,the WIZO,they/them/their,2,Occurrence,Pariente_Fanny_5020_Plateau,Les Grillons,EVT_Pariente_Fanny_5020_Plateau_32,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau_13
Pariente_Fanny_5020_Plateau_76@EVT_Pariente_Fanny_5020_Plateau_32,my brother,he/him/his,6,Occurrence,Pariente_Fanny_5020_Plateau,Les Grillons,EVT_Pariente_Fanny_5020_Plateau_32,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau_76
Pariente_Fanny_5020_Plateau_17@EVT_Pariente_Fanny_5020_Plateau_33,Mr. Trocme,he/him/his,15,Occurrence,Pariente_Fanny_5020_Plateau,Les Grillons,EVT_Pariente_Fanny_5020_Plateau_33,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau_17
Pariente_Fanny_5020_Plateau_18@EVT_Pariente_Fanny_5020_Plateau_33,Mr. Andre Trotman,,0,Occurrence,Pariente_Fanny_5020_Plateau,Les Grillons,EVT_Pariente_Fanny_5020_Plateau_33,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau_18
Pariente_Fanny_5020_Plateau_17@EVT_Pariente_Fanny_5020_Plateau_34,Mr. Trocme,he/him/his,15,Occurrence,Pariente_Fanny_5020_Plateau,Les Grillons,EVT_Pariente_Fanny_5020_Plateau_34,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau_17
Pariente_Fanny_5020_Plateau_35@EVT_Pariente_Fanny_5020_Plateau_34,everybody,unknown,4,Occurrence,Pariente_Fanny_5020_Plateau,Les Grillons,EVT_Pariente_Fanny_5020_Plateau_34,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau_35
Pariente_Fanny_5020_Plateau_17@EVT_Pariente_Fanny_5020_Plateau_35,Mr. Trocme,he/him/his,15,Occurrence,Pariente_Fanny_5020_Plateau,Le Chambon-sur-Lignon,EVT_Pariente_Fanny_5020_Plateau_35,45.06081,4.302941,961,Pariente_Fanny_5020_Plateau_17
